TABLE_NAME 表中文名称
T_PWYX_PB_SXBPHSJ_JLB 配变三相不平衡事件记录表
T_PWYX_PB_SXBPHSJ_YJJLB 三相不平衡预警事件表
T_PWYX_PB_TZSJ 配变台帐数据表
T_PWYX_PB_ZGZJL 配变重过载事件记录表
T_PWYX_ZKXB_GLB 站馈线变关联表
T_YJ_DWYJ_YXRZ_SFXJCSJL 收发信机测试记录表
T_YJ_DWYJ_YXRZ_SFXJCSJLZB 收发信机测试记录子表
T_PWYX_ZYTDSJ_BDB 中压停电事件本地表
T_PWYX_ZYTDSJ_JLB_ABADONED 中压停电事件记录表
T_ZHJH_DXGL_XMJYZB 大修项目主表(五库合一)表
T_ZHJH_JGDX_GZCGZB 技改大修改造成果子表
T_ZHJH_JGDX_GZGMZB 技改大修改造规模子表
T_ZHJH_JGDX_JYHPJ_RWFBZB 技改大修一体化任务发布主表
T_ZHJH_JGDX_JYHPJ_RWFKQKB 技改大修精益化评价任务反馈情况表
T_ZHJH_JGDX_LXYJNR 立项依据内容表
T_ZHJH_JGDX_SBCLZB 技改大修主设备主材料子表
T_ZHJH_JGDX_SBXXTBJGDX 设备同步改造检修对象表
T_ZHJH_JGDX_XMGL_JD 项目进度管理表
T_ZHJH_JGDX_XMGL_LCBJH 项目里程碑计划管理表
T_ZHJH_JGDX_XXJDZB 技改大修形象进度子表
T_ZHJH_JGGL_FNDTZB 技改分年度投资表
T_ZHJH_JGGL_GHXMZB 规划项目主表
T_ZHJH_JGGL_XMBZB 项目包主表
T_ZHJH_JGGL_XMJYZB 技改项目主表(五库合一)表
T_ZHJH_ZJGK_BZGC 项目估算书编制信息表
T_YJ_DWYJ_YXRZ_ZBBCPZB 值班班次配置表
T_YJ_DWYJ_YXRZ_ZBBCRYPZ 值班班次人员配置表
T_YJ_DWYJ_YXRZ_ZBLXJLPZ 值班类型记录配置表
T_ZHJH_ZJGK_DEK 定额库表
T_ZHJH_ZJGK_DEKTZXS 定额调整系数表
T_YJ_DWYJ_YXRZ_ZFJTTZ 主分接头调整表
T_ZHJH_ZJGK_DERCJ 定额人材机关系表
T_YJ_DWYJ_YXRZ_ZHXXJL 综合学习记录表
T_ZHJH_ZJGK_DEZYTZXS 定额资源调整系数表
T_ZHJH_ZJGK_TBLBE 表二表
T_ZHJH_ZJGK_TBLSBCLHZB 设备材料汇总表
T_ZHJH_ZJGK_XMJYS 项目建议书信息表
T_ZHJH_ZJGK_ZYKML 资源库表
T_ZH_DXGL_DXNDJH 大修年度计划表
T_ZH_DXGL_DXXJXMZB 大修新建项目主表

表
T_YJ_DWYJ_YXSJTBJL 运行数据同步记录表
T_YJ_DWYJ_ZYLX 作业类型1表
T_YJ_FC_CONS_CERT_RELA 发电客户证件关系表
T_YJ_FC_CONS_GC_RELA 发用电客户关联表
T_YJ_FC_CP 接入点表
T_YJ_FC_GC_ADDR 发电地址表
T_YJ_FC_GC_CONTACT_RELA 发电客户联系信息关系表
T_YJ_FC_GC_DEV 发用电设备表
T_YJ_FC_GC_TYPE_CODE 发电方式表
T_YJ_FC_GN 公共连接点表
T_YJ_FC_PROINFO 项目归档信息表
T_YJ_FC_PROINFO_GC_RELA 项目与客户关系信息表
T_YJ_FC_PRO_TYPE 项目类型表
T_YJ_FS_CP_SCHEME 接入点方案表
T_YJ_FS_GC_SCHEME 接入方案表
T_YJ_FS_GN_SCHEME 公共连接点方案表
T_YJ_FS_GP_SCHEME 并网点方案表
T_YJ_GGSJ_CODE_MAPPING 系统集成代码对照

用于各系统之间集成时代码的对照转换表
T_YJ_GGSJ_DM 代码

1、包括所有的代码值；

2、如果同一代码类型存在上下级的树形关系，此处包括一个默认的代码树；

3、同一个代码类型的代码值供不同的代码树使用。表
T_YJ_GGSJ_DMFL 代码分类表
T_YJ_GGSJ_JLDXX 营销计量点信息表
T_YJ_GGSJ_ORG_REFERENCE 系统集成单位对照表

用于各系统之间集成时单位的对照转换表
T_YJ_GGSJ_YHJRDYYHGX 用户接入点与用户关系表
T_YJ_GGSJ_YWLCCLJL 业务流程处理记录表
T_YJ_GGSJ_YXYDDZDMDZ 营销用电地址代码对照表
T_YJ_GGSJ_YXYHXX 营销用户信息表
T_YJ_GGSJ_YXYHYDDZ 营销用户用电地址表
T_ZH_DXGL_DXXMJYZB 大修项目建议主表
T_YJ_GZQX_CYPG 常用派工表
T_YJ_GZQX_DMBDMX 点名报到明细表
T_ZH_JGDX_CBJH_HDXMBM 储备项目编码表
T_YJ_GZQX_DXFZ 短信分组表
T_YJ_GZQX_DXYS 短信预设表
T_YJ_GZQX_FZPGFX 辅助派工分析表
T_YJ_GZQX_GDYP_YPBZ 工单研判研判步骤表
T_ZH_JGDX_GZCGZB 技改大修成果子表
T_YJ_GZQX_GDZPTREE 部门扩展表
T_YJ_GZQX_GZNRMBS 通用工作内容模板表
T_YJ_GZQX_LHBSJSZ 零汇报时间设置表
T_YJ_GZQX_LHBSJSZJSDW 零汇报时间设置接收单位表
T_ZH_JGDX_JHDYZB 专项计划定义表
T_YJ_GZQX_QXBZSCPZ 抢修标准时长配置表
T_YJ_GZQX_QXC 抢修车表
T_ZH_JGDX_KYPFWJB 可研批复文件及文号表
T_ZH_JGDX_LXYJNR 立项依据内容表
T_ZH_JGDX_SBCLZB 技改大修主设备主材料子表
T_ZH_JGDX_SCJSGZGMQKHZB “十二五”期间生产技术改造规模情况汇总表 表
T_ZH_JGDX_SCJSGZTZQKHZFNQK “十二五”期间生产技术改造分年度投资情况汇总表
T_YJ_GZQX_QXDWSX 抢修队伍事项表
T_ZH_JGDX_SCJSGZTZQKHZTZLB “十二五”期间生产技术改造投资情况汇总表 表
T_YJ_GZQX_QXDWYXRZ 抢修队伍运行日志表
T_ZH_JGDX_SCJSGZZDTZB “十三五”生产技术改造重点投资表
T_ZH_JGDX_SCYJB 技改大修审查意见表
T_YJ_GZQX_QXD_EXT 抢修单扩展表
T_YJ_GZQX_QXD_SUM 抢修单统计信息表
T_ZH_JGDX_XMGL_LCBJH 项目里程碑计划管理 表
T_ZH_JGDX_XXJDZB 技改大修形象进度子表 表
T_YJ_GZQX_QXGCZTPZ 抢修过程状态配置表
T_ZH_JGGH_GDZLNLJJXZBCXFX “十三五”生产技术改造规划供电质量、供电能力及经济性指标成效分析表
T_ZH_JGGL_GHXMZB 规划项目建议主表
T_ZH_JGGL_JGNDJH 技改年度计划表
T_ZH_JGGL_JGXJXMZB 技改新建项目主表
T_ZH_JGGL_JGXMBZB 项目包主表
T_ZH_JGGL_JGXMJYZB 技改项目建议主表
J_WTYC_XSK_BDZ_INFO 五通一措巡视卡变电站巡视信息表
J_WTYC_XSK_SB_INFO 五通一措巡视卡设备评价明细信息表
J_WTYC_XSK_SB_MAIN 五通一措巡视卡设备主表
T_YHGL_YHJL 隐患管理-隐患记录表
T_YJ_GZQX_QXZT 抢修状态表
ZJ_T_YJ_DWYJ_XS_HBJH 合并计划表
T_YJ_GZQX_QXZZ 抢修资质表
T_YJ_GZQX_SCFWYC 生产服务用车表
T_YJ_GZQX_SX 事项表
T_YJ_GZQX_TEAM_ADDR_MAP 抢修队与地址映射表
T_YJ_GZQX_TXFZ 通讯分组表
T_YJ_GZQX_TXMD 通讯名单表
T_YJ_GZQX_TXMDYDXFZGXB 通讯名单与短信分组关系表
ZJ_T_YJ_DWYJ_XS_HBJHJL 合并计划记录表
T_YJ_GZQX_WZD 物资点表
T_YJ_GZQX_XXFS 消息发送表
T_YJ_GZQX_YDZY_GZCONDITION 现场故障情况定义表
T_YJ_GZQX_YDZY_PDA 终端定义表
T_YJ_GZQX_YDZY_QXGC 移动终端过程表
XSXMZDAOXIAN 巡视项目组导线信息表
T_YJ_GZQX_YJGZBXGDTJB 运检故障报修工单统计表
XSXMZDLD 巡视项目组低压段表
XSXMZPDBYQ 巡视项目组配电变压器表
XSXMZZSBYQ 巡视项目组柱上变压器表
J_BDYW_BDZXSZYK 变电站巡视作业卡表
T_YJ_GZQX_YXZD 营销字段表
J_BDYW_BDZXSZYK_SUB 变电站巡视作业卡子表
J_BDYW_SBQXJL 五通一措_设备缺陷记录表
T_YJ_GZQX_ZYWDJSQY 重要文档接收签阅表
T_YJ_JCZX_ZHBBGL_BLDKQFJTQK 并联电抗器非计划停运基本情况表
T_YJ_JCZX_ZHBBGL_BLQFJTQK 避雷器非计划停运情况表
T_YJ_JCZX_ZHBBGL_BYQFJTQK 变压器非计划停运详细情况统计表
T_YJ_JCZX_ZHBBGL_DLHGQFJTQK 电流互感器非计划停运情况表
T_YJ_JCZX_ZHBBGL_DLQFJTQK 断路器非计划停运基本情况表

表
T_YJ_JCZX_ZHBBGL_DLSBFJHTYBB 电缆设备非计划停运月报表
T_YJ_JCZX_ZHBBGL_DYHGQFJTQK 电压互感器非计划停运情况表
T_YJ_JCZX_ZHBBGL_GLKGFJTQK 隔离开关非计划停运基本情况表
T_YJ_JCZX_ZHBBGL_KJL 数据报送情况表
T_YJ_JCZX_ZHBBGL_SDXLTZQKTJ 输电线路跳闸情况统计表
T_YJ_JCZX_ZHBBGL_SDXLWJQXQKTJ 输电线路危急缺陷情况统计表
T_YJ_JCZX_ZHBBGL_XLYXQKYB 线路运行情况月报表
T_YJ_JCZX_ZHBBGL_ZHDQFJTQK 组合电器非计划停运基本情况表
T_YJ_JCZX_ZHBBGL_ZLYXFS 直流运行方式表
T_XSGL_XSQKHT_XSJL 作业文本索引信息表
T_YJ_DWYJ_BD_XSLXT 巡视线路图表
T_YJ_DWYJ_BZHZY_BZK_XSBZ 标准库_巡视标准表
T_YJ_DWYJ_BZHZY_BZK_XSNR 标准库_巡视内容表
T_YJ_DWYJ_BZHZY_FB_WXD 范本_危险点表
T_YJ_DWYJ_BZHZY_FB_XSNR 范本_巡视内容表
T_YJ_DWYJ_BZHZY_ZYWB_CZWT 作业文本_巡视卡_存在问题表
T_YJ_DWYJ_BZHZY_ZYWB_SYXX 作业文本索引信息表
T_YJ_DWYJ_BZHZY_ZYWB_XSJG 作业文本_巡视卡_巡视结果表
T_YJ_DWYJ_BZHZY_ZYWB_XSNR 作业文本_巡视内容表
T_YJ_DWYJ_GZJL 故障记录表
T_YJ_DWYJ_GZTX 故障提醒表
T_YJ_DWYJ_JSYJBB_PDZDHQXQKB 配电自动化月度缺陷情况表
T_YJ_DWYJ_PWQXYHZLQKTJB 配网缺陷隐患治理情况统计表
T_YJ_DWYJ_QXJL 缺陷记录表
T_YJ_JC_GGDM 检测管理公共代码表
T_YJ_DWYJ_SDGZCZJL 输电故障查找记录表
T_YJ_JC_JCFF 检测方法表
T_YJ_DWYJ_XS_DZZDXSSB 重点巡视设备(电站)表
T_YJ_JC_JCJHTZJL 检测计划调整记录表
T_YJ_DWYJ_XS_ZNXSJH 巡视计划(站内)表
T_YJ_DWYJ_XS_ZNXSJHFW 巡视计划范围（站内)表
T_YJ_DWYJ_XS_ZNXSJL 巡视记录（站内)表
T_YJ_DWYJ_XS_ZNXSJLFW 巡视记录范围（站内)表
T_YJ_JC_JCLX 检测类型表
T_YJ_DWYJ_XS_ZNXSZQ 巡视周期(站内)

不包括10kv配电电站表
T_YJ_DWYJ_XS_ZNXSZQFW 巡视计划范围（站内)表
T_YJ_DWYJ_XS_ZWXSJH 巡视计划(站外)表
T_YJ_DWYJ_XS_ZWXSJHFW 巡视计划范围（站外)表
T_YJ_DWYJ_XS_ZWXSJL 巡视记录（站外）表
T_YJ_DWYJ_XS_ZWXSJLFW 巡视记录范围（站外)表
T_YJ_DWYJ_XS_ZWXSZQ 巡视周期(站外)

包括输电的线路及配电的电站/线路表
T_YJ_DWYJ_XS_ZWXSZQFW 巡视周期范围（站外)表
T_YJ_DWYJ_YDZY_HANDSET_INFO 移动作业设备信息表
T_YJ_DWYJ_YHCLXX 隐患处理信息表
T_YJ_DWYJ_YHJL 隐患记录表
T_YJ_DWYJ_YHSB 隐患设备记录表
T_YJ_JC_SYGQJLX 使用工器具类型表
T_YJ_SDYJ_QXJL 缺陷记录(水电)表
T_YJ_SDYJ_YHJL 隐患记录(水电)表
T_ZH_BZQX_QXMS 缺陷描述表
T_ZH_PWBZQX_QXMS 配网缺陷描述表
T_YJ_LDKB_ODSBUFFER 领导看板指标信息表
T_YJ_LDKB_WDBM 领导看板维度编码表
T_YJ_OMS_DDJG 调度机构OMS接口数据表
T_YJ_OMS_DLQDZJL 断路器跳闸记录OMS接口数据表
T_YJ_SDFWP_GGDM 防外破代码表
T_ZH_ZTJCALK_SYQXGL 实验缺陷关联表
T_ZH_ZTJX_JZXQX 家族性缺陷表
T_ZH_ZTJX_JZXQXFBD 家族性缺陷发布单表
T_ZH_ZTJX_JZXQXGJB 家族性缺陷挂接表
T_ZH_ZTJX_JZXQXGJSB 家族性缺陷挂接设备表
J_BDYW_BLQDZJXLDLJL 避雷器动作及泄漏电流记录表
J_BDYW_DLQTZJL 断路器跳闸记录表
T_YJ_DWYJ_YXRZ_AQRHDJL 安全活动记录表
T_YJ_DWYJ_YXRZ_AQYXTS 安全运行天数表
T_YJ_YDZY_RLSB_PARAMETER 人脸识别参数表
T_YJ_YWZH_BCPZB 班次配置表
T_YJ_DWYJ_YXRZ_BHDZJL 保护动作记录表
T_YJ_YWZH_BDRWTXTZ 保电任务特巡通知表
T_YJ_DWYJ_YXRZ_BHJZDZZDZJL 保护及自动装置动作记录表
T_YJ_YWZH_BDZTJSDW 保电状态接收单位表
T_YJ_DWYJ_YXRZ_BHYBJCJL 保护压板检查记录表
T_YJ_YWZH_BGRWSGYA 保供任务事故预案表
T_YJ_DWYJ_YXRZ_BLQDZJCJL 避雷器动作检查记录表
T_YJ_YWZH_CZBZPZ 操作班组配置表
T_YJ_DWYJ_YXRZ_BLQDZJCWHZJL 避雷器动作检查子记录表
T_YJ_DWYJ_YXRZ_BLQDZJCXM 避雷器动作检查项目表
T_YJ_DWYJ_YXRZ_BLQZXJCJL 避雷器在线监测记录表
T_YJ_DWYJ_YXRZ_BZJJBXJQD 班组交接班小结清单表
T_YJ_DWYJ_YXRZ_CDBHCLJL 差动保护差流记录表
T_YJ_YWZH_DDZBRYB 调度值班人员表
T_YJ_YWZH_DRDLDWCDICZ 电容电流单位长度IC值表
T_YJ_YWZH_DRDLJSCS 电容电流计算参数表
T_YJ_YWZH_DXCZBZ 典型操作步骤表
T_YJ_YWZH_DXCZRW 典型操作任务表
T_YJ_YWZH_DXMPK 电系铭牌库表
T_YJ_YWZH_DXMPSBLXS 电系铭牌设备类型树表
T_YJ_DWYJ_YXRZ_CZZXJL 操作执行记录表
T_YJ_DWYJ_YXRZ_DDLJL 调度令记录表
T_YJ_YWZH_DXRWFL 典型任务分类表
T_YJ_YWZH_DXRWFLMX 典型任务分类明细。记录回路与典型任务分类的关系表
T_YJ_DWYJ_YXRZ_DLFHJL 电量/负荷记录表
T_YJ_DWYJ_YXRZ_DLQCZJL 断路器操作记录表
T_YJ_DWYJ_YXRZ_DLQDZJL 断路器跳闸记录表
T_YJ_DWYJ_YXRZ_ECSBGJJL 二次设备告警记录表
T_YJ_YWZH_FBSDYJSZLB 分布式电源技术资料表
T_YJ_DWYJ_YXRZ_HLZSLXTCBJL 换流站水冷系统抄表记录表
T_YJ_YWZH_FZNPGZPZ 辅助拟票规则配置表
T_YJ_YWZH_GJSJXXB 关键事件信息表
T_YJ_YWZH_GPJYGZ 挂牌校验规则配置表
T_YJ_YWZH_GPRZ 挂牌日志表
T_YJ_YWZH_GZXKHK 工作许可汇报表
T_YJ_YWZH_JDBHBGJL 继电保护变更记录表
T_YJ_DWYJ_YXRZ_HSJL 合上记录表
T_YJ_DWYJ_YXRZ_HWCWJL 红外测温记录表
T_YJ_DWYJ_YXRZ_JBSJL 极闭锁记录表
T_YJ_DWYJ_YXRZ_JDBHZTJXYXXSJL 继电保护状态检修运行巡视记录表
T_YJ_DWYJ_YXRZ_JJBJL 交接班记录表
T_YJ_DWYJ_YXRZ_JJBRY 交接班人员表
T_YJ_YWZH_PWGZTJ 配网故障统计表
T_YJ_YWZH_PWRCSWTJ 配网日常事务统计表
T_YJ_YWZH_PWYXQK 配网运行情况表
T_YJ_YWZH_QTRCJL 其他日常记录表
T_YJ_YWZH_RDDJHXXB 日调度计划信息表
T_YJ_YWZH_RJHYDJGLB 日计划与单据关联表
T_YJ_DWYJ_YXRZ_JJBXJ 交接班小结表
T_YJ_DWYJ_YXRZ_JLKGDZJDYCSJL 交流开关动作及打压次数记录表
T_YJ_DWYJ_YXRZ_JSYSSYJL 解锁钥匙使用记录表
T_YJ_YWZH_SBZTB 设备状态表
T_YJ_YWZH_SGYABZ 事故预案编制表
T_YJ_DWYJ_YXRZ_JZLBYQFJTKGTZJL 交直流变压器分接开关调整记录表
T_YJ_DWYJ_YXRZ_JZLLBQBPHDLJL 交直流滤波器不平衡电流记录表
T_YJ_DWYJ_YXRZ_KQLQHWCWYDJL 空气冷却器电动机、变频器柜、电源柜红外测温月度记录表
T_YJ_YWZH_TDTYSGLXR 停电停役施工联系人表
T_YJ_YWZH_TDTYSGLXRPZ 停电停役施工联系人配置表
T_YJ_DWYJ_YXRZ_KQLQQJSCSHJWDJL 空气冷却器进水、出水温度、环境温度记录表
T_YJ_DWYJ_YXRZ_LBQDZJL 故障录波器动作记录表
T_YJ_DWYJ_YXRZ_LKJL 拉开记录表
T_YJ_DWYJ_YXRZ_MLBHJL 母线保护记录表
T_YJ_DWYJ_YXRZ_RDQGHJL 熔断器更换记录表
T_YJ_DWYJ_YXRZ_SBBLGK 设备不良工况记录表
T_YJ_DWYJ_YXRZ_SBCWJL 设备测温记录表
T_YJ_DWYJ_YXRZ_SBCWZJL 设备测温值记录表
T_YJ_DWYJ_YXRZ_SBDQSYLHJL 设备定期试验轮换记录表
T_YJ_DWYJ_YXRZ_SBQSJL 设备清扫记录表
T_YJ_YWZH_WFJSJL 五防解锁记录表
T_YJ_YWZH_XGXL 相关线路表
T_YJ_DWYJ_YXRZ_SBXSJCJL 设备巡视检查记录表
T_YJ_YWZH_XSBTYGZNR 新设备投运工作内容表
T_YJ_YWZH_XSBTYGZNRBZK 新设备投运工作内容标准库表
T_YJ_YWZH_XSBTYQDD 新设备投运启动单表
T_YJ_YWZH_XYMBSCJL 协议模板上传记录表
T_YJ_YWZH_YKCZQKTJ 遥控操作情况统计表
T_YJ_DWYJ_YXRZ_SGYXJL 事故预想记录表
T_YJ_DWYJ_YXRZ_SNWSDJL 室内温湿度记录表
T_YJ_DWYJ_YXRZ_WGSBTT 无功设备投退表
T_YJ_DWYJ_YXRZ_XDCCLJG 蓄电池测量结果表
T_YJ_YWZH_ZYTZ 重要通知表
T_YJ_YYJC_ODSBUFFER 1)用于记录财务集约化数据信息。2)可以通过数据接入，由其他业务系统推送记录。表
T_YJ_ZHJH_JGTPGX 间隔拓扑关系表
T_YJ_DWYJ_YXRZ_XLBHJL 线路保护记录表
T_YJ_DWYJ_YXRZ_XXQDZJSJL 消谐器动作计数记录表
T_YJ_DWYJ_YXRZ_YLCSPZ 压力测试配置记录表
T_YJ_DWYJ_YXRZ_YLCSZB 压力测试子表
T_YJ_DWYJ_YXRZ_YLJCJL 压力检查记录表
T_YJ_DWYJ_YXRZ_YSPZXJCSJJL 油色谱在线监测数据记录表
T_YJ_ZXGL_DYKKXBMB 低压可靠性编码表
T_YJ_ZXGL_DYKKXGKTJB 低压可靠性概况统计表
T_YJ_DWYJ_YXRZ_YXFSJL 运行方式记录表
T_YJ_DWYJ_YXRZ_YXFSZJL 运行方式子记录表
T_YJ_DWYJ_YXRZ_YXFXJL 运行分析记录表
T_YJ_ZXGL_DYKKXYXSJTJSJ 低压可靠性运行事件统计数据表
T_YJ_ZXGL_DYKKXZBTJB 低压可靠性指标统计表
T_YJ_ZXGL_DYTQTJB 低压台区统计表
T_YJ_DWYJ_YXRZ_YXGCJL 变电站运行规程记录表
T_YJ_DWYJ_YXRZ_YXJLZB 运行记录主表
T_YJ_ZXGL_FX_DRMB 导入模版表
T_YJ_ZXGL_FX_FXRYXX 防汛人员信息表
T_YJ_ZXGL_FX_FXSJXGRZ 防汛数据修改日志表
T_YJ_DWYJ_YXRZ_YXRZJL 运行日志记录表
T_YJ_ZXGL_FX_FXZZJG 防汛组织机构表
T_YJ_DWYJ_YXRZ_YXRZJLXM 运行日志记录项目表
T_YJ_DWYJ_YXRZ_ZBRYHBJL 值班人员换班记录表
T_YJ_DWYJ_YXRZ_ZBYQBHJL 主变压器保护记录表
T_YJ_DWYJ_YXRZ_ZGZWH 例行工作表
T_YJ_DWYJ_YXRZ_ZLKGDZJDYCSJL 直流流开关动作及打压次数记录表
T_YJ_DWYJ_YXRZ_ZQXYWLJL 周期性运维类记录表
T_YJ_DWYJ_YXRZ_ZTJXBHZZJL 继电保护状态检修运行巡视记录-保护装置表
T_YJ_ZXGL_FX_XQHB 防汛日报、专报、周报文字部分表
T_YJ_ZXGL_FX_ZZJGGW 防汛组织机构岗位设置表
T_YJ_ZXGL_KKXBMB 可靠性编码表
T_YJ_DWYJ_YXRZ_ZTJXDZXJL 继电保护状态检修运行巡视记录-端子箱表
T_YJ_DWYJ_YXRZ_ZTJXYXHJJL 继电保护状态检修运行巡视记录-运行环境表
T_YJ_DWYJ_YXRZ_ZXLJL 调度命令内容表
T_YJ_DWYJ_YXRZ_ZZGJJL 装置告警记录表
T_YJ_ZXGL_YTJCSB 可靠性月统计参数表
T_YJ_YWZH_CGLLMDB 超供拉路名单表
T_YJ_YWZH_DDLXJL 调度联系记录表
T_YJ_ZXGL_ZYKKXGKTJB 中压可靠性概况统计表
T_YPGT_WTFX_SUB 营配贯通问题分析子表
T_YJ_YWZH_DDQXJL 调度缺陷记录表
T_ZHJH_JGDX_CBXMPFDFB 储备项目评分得分表
T_ZHJH_JGDX_CJWZZB 技改大修拆旧物资表
T_ZHJH_JGDX_CXTJ 一体化查询统计单位表
T_ZHJH_JGDX_CXTJ_KNXJ 技改大修查询统计汇总表-跨年续建 表
T_ZHJH_JGDX_CXTJ_XMBZXM 技改大修查询统计汇总表-项目包子项目表
T_ZHJH_JGDX_CXTJ_XMGLLX 技改大修查询统计汇总表-项目管理类型 表
T_ZHJH_JGDX_CXTJ_XMLX 技改大修查询统计汇总表-项目类型 表
T_ZHJH_JGDX_CXTJ_XMMD 总部技改大修查询统计-技改管理-改造规模表
T_ZHJH_JGDX_CXTJ_ZYXF 总部技改大修查询统计表-技改年度计划-专业类别/细分查询表
T_ZHJH_JGDX_DEPT 技改大修项目包单位部门表
T_ZHJH_JGDX_FJXXTB 技改大修附件信息同步表
T_ZHJH_JGDX_GGDMB 技改大修代码表
T_ZHJH_JGDX_GKPT_JHXMTJB 管控平台计划项目统计表
T_ZHJH_JGDX_GKPT_SSJDTJB 管控平台实施进度统计表
T_ZHJH_JGDX_GKPT_SSXMTJB 管控平台实施项目统计表
T_ZHJH_JGDX_GKPT_SSXMYJTJB 管控平台项目实施预警统计表
T_ZHJH_JGDX_GKPT_XMCBJDTJB 管控平台项目储备进度统计表
T_ZHJH_JGDX_GKPT_XMCBTJB 管控平台项目储备统计表
T_ZHJH_JGDX_GKPT_XMYJMXZB 管控平台项目预警明细子表
T_YJ_YWZH_DXMPSQD 电系铭牌申请单表
T_YJ_YWZH_DXMPSQDMXB 电系铭牌申请单明细表
T_ZHJH_JGDX_ISCZJJGB 综合计划组织机构维护表
T_ZHJH_JGDX_JHDYZB 专项计划定义表
T_ZHJH_JGDX_JYHPJBZ 技改大修精益化评价标准主表
T_ZHJH_JGDX_JYHPJBZGZ 技改大修精益化评价标准从表-指标详细规则表
T_YJ_YWZH_FBSDYYXJLB 分布式电源运行记录表
T_YJ_YWZH_JJBRZ 交接班日志表
T_ZHJH_JGDX_KBLSJL 项目库别历史记录表
T_ZHJH_JGDX_LCTHJL 技改大修一体化流程退回记录表
T_YJ_YWZH_MXDRDLB 母线电容电流表
T_ZHJH_JGDX_LXYJYZLX 立项依据原则表
T_ZHJH_JGDX_PWDDYZB 配网低电压主表
T_YJ_YWZH_SBBGJL 设备变更记录表
T_YJ_YWZH_XLDRDL 线路电容电流表
T_ZHJH_JGDX_SHYJ 项目审核意见表
T_ZHJH_JGDX_TCGZJXDXZB 技改大修退出改造检修对象子表
T_ZHJH_JGDX_TZCXTJ 技改大修调整查询统计汇总表 表
T_ZHJH_JGDX_WFLOG 技改大修审核日志表
T_ZHJH_JGDX_XMDBMXB 项目督办明细表
T_ZHJH_JGDX_XMDBZB 项目督办主表
T_ZHJH_JGDX_XMFJDA 项目附件统一管理表
T_ZHJH_JGDX_XMGL_DAGL 档案文件管理表
T_YJ_YWZH_ZBB 值班表
T_EDC_TRAN_CAPACITY_LINE 配变日有功功率曲线表
T_ZHJH_JGDX_XMKBBG 项目库别变更记录表
T_EDC_TRAN_CURRENT_LINE 配变日电流曲线表
T_EDC_TRAN_VOLT_LINE 配变日电压曲线表
T_YJ_ZXGL_BTDSJB 不停电事件表
T_YJ_ZXGL_BTDSJTJB 不停电用户事件统计表
T_YJ_ZXGL_BTDSJYHB 不停电事件用户表
T_ZHJH_ZJGK_CFRCJ 拆分人材机表
T_ZHJH_ZJGK_CFZC 拆分材料表
T_YJ_ZXGL_DYKKXSBCZJL 低压可靠性设备操作记录表
T_YJ_ZXGL_DYKKXSJXKJL 低压可靠性事件许可记录表
T_YJ_ZXGL_DYKKXYXSJ 低压可靠性运行事件表
T_YJ_ZXGL_DYYHXD 低压用户详单表
T_ZHJH_ZJGK_FYDQMB 费用模板地区表
T_ZHJH_ZJGK_FYMB 费用模板表
T_ZHJH_ZJGK_FYXMB 费用项表
T_ZHJH_ZJGK_RCJ 人材机数据表
T_ZHJH_ZJGK_SBK 设备数据表
T_YJ_ZXGL_KKXYXSJ 可靠性运行事件表
T_ZHJH_ZJGK_TBLBS 表三表
T_ZHJH_ZJGK_TBLBY 总算表一表
T_ZHJH_ZJGK_TBLQTFYBBS 其他费用表四表
T_YJ_ZXGL_SBCZJL 可靠性设备操作记录表
T_ZHJH_ZJGK_TCXS 调差系数表
T_ZHJH_ZJGK_XMBB 项目版本表
T_YJ_ZXGL_SJXKJL 可靠性事件许可记录表
T_ZHJH_ZJGK_XMJYSFJ 项目建议书附件表
T_ZHJH_ZJGK_ZCK 主材数据表
T_YJ_ZXGL_YDCJDL 线损-月度抄见电量表
T_ZHJH_ZJGK_ZYML 资源目录表
T_ZH_BDDDJC_BDZQMB 变电带电检测_变电周期模板维护表
T_ZH_BDDDJC_GGDM 变电带电检测公共代码表
T_ZH_BDDDJC_HWFCMS 设备分层描述表
T_ZH_BDDDJC_HWGZZDGZ 红外故障诊断规则表
T_ZH_BDDDJC_HWPJ 判断依据（判据名称）表
T_ZH_BDDDJC_HWZDSBFC 红外诊断设备分层表
T_ZH_BDDDJC_JCDWWH 检测单位维护表
T_YJ_ZXGL_YXSJTJSJ 可靠性运行事件统计数据表
T_YJ_ZXGL_YXYHJLB 事件影响相关用户记录表
T_ZH_BDJYH_DZPJJG 电站评价结果表
T_ZH_BDJYH_DZZQWH 电站周期维护表
T_ZH_BDJYH_JCX 检查项表
T_ZH_BDJYH_PJDX 评价大项表
T_ZH_BDDDJC_ZDYJHZB 变电带电检测设备意见汇总表
T_ZH_BDDDJC_ZQCS 变电带电检测_周期参数表
T_ZH_BDDDJC_ZQMBNR 变电带电检测_周期模板内容表
T_ZH_BDJYH_BTSX 表头属性表
T_ZH_BDJYH_BTXX 表头信息表
T_ZH_BDJYH_PJDXJG 评价大项结果表
T_ZH_BDJYH_PJJCXJG 评价检查项结果表
T_ZH_BDJYH_GGDM 公共代码表
T_ZH_BDJYH_PJJH 评价计划表
T_ZH_BDJYH_LOG 变电精益化日志表
T_ZH_BDJYH_MBDXGL 模板大项关联表
